* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 16, Pro Tools Audio Bridge 16, 2, volume: no control
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 10, 2024 11:18:04 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test HR
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
4879.028716, 101.231, -104.5911
4879.394927, 101.236, -104.3223
4879.761138, 101.239, -104.0338
4880.127349, 101.243, -103.7161
4880.493560, 101.249, -103.3820
4880.859771, 101.259, -103.0577
4881.225982, 101.269, -102.7624
4881.592193, 101.278, -102.4926
4881.958403, 101.283, -102.2267
4882.324614, 101.289, -101.9442
4882.690825, 101.301, -101.6441
4883.057036, 101.320, -101.3445
4883.423247, 101.346, -101.0658
4883.789458, 101.374, -100.8106
4884.155669, 101.400, -100.5608
4884.521880, 101.425, -100.2918
4884.888091, 101.451, -99.9921
4885.254302, 101.479, -99.6709
4885.620513, 101.511, -99.3484
4885.986724, 101.545, -99.0396
4886.352935, 101.579, -98.7463
4886.719146, 101.613, -98.4626
4887.085357, 101.649, -98.1862
4887.451568, 101.688, -97.9232
4887.817779, 101.730, -97.6812
4888.183990, 101.772, -97.4603
4888.550201, 101.813, -97.2496
4888.916412, 101.853, -97.0351
4889.282623, 101.893, -96.8096
4889.648834, 101.937, -96.5768
4890.015045, 101.984, -96.3482
4890.381256, 102.035, -96.1355
4890.747467, 102.090, -95.9483
4891.113678, 102.148, -95.7939
4891.479889, 102.207, -95.6772
4891.846100, 102.264, -95.5955
4892.212311, 102.318, -95.5330
4892.578522, 102.367, -95.4626
4892.944732, 102.412, -95.3591
4893.310943, 102.458, -95.2138
4893.677154, 102.509, -95.0425
4894.043365, 102.566, -94.8763
4894.409576, 102.628, -94.7440
4894.775787, 102.691, -94.6580
4895.141998, 102.754, -94.6151
4895.508209, 102.816, -94.6068
4895.874420, 102.876, -94.6276
4896.240631, 102.935, -94.6735
4896.606842, 102.992, -94.7335
4896.973053, 103.044, -94.7865
4897.339264, 103.094, -94.8100
4897.705475, 103.147, -94.7974
4898.071686, 103.204, -94.7671
4898.437897, 103.267, -94.7552
4898.804108, 103.332, -94.7928
4899.170319, 103.393, -94.8870
4899.536530, 103.447, -95.0181
4899.902741, 103.494, -95.1553
4900.268952, 103.537, -95.2769
4900.635163, 103.580, -95.3809
4901.001374, 103.626, -95.4792
4901.367585, 103.675, -95.5838
4901.733796, 103.725, -95.6972
4902.100007, 103.777, -95.8141
4902.466218, 103.830, -95.9319
4902.832429, 103.885, -96.0564
4903.198640, 103.943, -96.2010
4903.564851, 104.000, -96.3779
4903.931062, 104.054, -96.5893
4904.297272, 104.103, -96.8255
4904.663483, 104.146, -97.0696
4905.029694, 104.184, -97.3047
4905.395905, 104.220, -97.5208
4905.762116, 104.257, -97.7188
4906.128327, 104.297, -97.9103
4906.494538, 104.340, -98.1136
4906.860749, 104.384, -98.3446
4907.226960, 104.426, -98.6077
4907.593171, 104.462, -98.8908
4907.959382, 104.492, -99.1703
4908.325593, 104.517, -99.4236
4908.691804, 104.542, -99.6427
4909.058015, 104.569, -99.8400
4909.424226, 104.601, -100.0418
4909.790437, 104.636, -100.2723
4910.156648, 104.670, -100.5401
4910.522859, 104.699, -100.8337
4910.889070, 104.722, -101.1284
4911.255281, 104.739, -101.4009
4911.621492, 104.756, -101.6414
4911.987703, 104.774, -101.8592
4912.353914, 104.796, -102.0780
4912.720125, 104.821, -102.3241
4913.086336, 104.846, -102.6123
4913.452547, 104.866, -102.9378
4913.818758, 104.880, -103.2782
4914.184969, 104.888, -103.6061
4914.551180, 104.894, -103.9039
4914.917391, 104.902, -104.1727
4915.283601, 104.913, -104.4289
4915.649812, 104.928, -104.6905
4916.016023, 104.943, -104.9655
4916.382234, 104.956, -105.2505
4916.748445, 104.968, -105.5394
4917.114656, 104.978, -105.8328
4917.480867, 104.986, -106.1379
4917.847078, 104.991, -106.4579
4918.213289, 104.991, -106.7821
4918.579500, 104.986, -107.0882
4918.945711, 104.979, -107.3567
4919.311922, 104.974, -107.5873
4919.678133, 104.973, -107.8007
4920.044344, 104.975, -108.0233
4920.410555, 104.977, -108.2664
4920.776766, 104.973, -108.5182
4921.142977, 104.964, -108.7566
4921.509188, 104.953, -108.9711
4921.875399, 104.943, -109.1753
4922.241610, 104.936, -109.3975
4922.607821, 104.930, -109.6584
4922.974032, 104.921, -109.9534
4923.340243, 104.907, -110.2560
4923.706454, 104.891, -110.5377
4924.072665, 104.876, -110.7866
4924.438876, 104.865, -111.0107
4924.805087, 104.857, -111.2252
4925.171298, 104.850, -111.4363
4925.537509, 104.840, -111.6371
4925.903720, 104.827, -111.8157
4926.269931, 104.811, -111.9665
4926.636141, 104.794, -112.0935
4927.002352, 104.776, -112.2055
4927.368563, 104.759, -112.3107
4927.734774, 104.744, -112.4174
4928.100985, 104.731, -112.5393
4928.467196, 104.720, -112.6931
4928.833407, 104.709, -112.8883
4929.199618, 104.691, -113.1129
4929.565829, 104.666, -113.3329
4929.932040, 104.635, -113.5090
4930.298251, 104.602, -113.6216
4930.664462, 104.574, -113.6841
4931.030673, 104.552, -113.7323
4931.396884, 104.535, -113.7960
4931.763095, 104.516, -113.8780
4932.129306, 104.496, -113.9580
4932.495517, 104.476, -114.0173
4932.861728, 104.459, -114.0617
4933.227939, 104.448, -114.1205
4933.594150, 104.440, -114.2207
4933.960361, 104.427, -114.3597
4934.326572, 104.406, -114.5018
4934.692783, 104.379, -114.6027
4935.058994, 104.352, -114.6427
4935.425205, 104.330, -114.6403
4935.791416, 104.314, -114.6343
4936.157627, 104.300, -114.6500
4936.523838, 104.282, -114.6790
4936.890049, 104.260, -114.6900
4937.256260, 104.236, -114.6602
4937.622470, 104.216, -114.5993
4937.988681, 104.203, -114.5446
4938.354892, 104.193, -114.5307
4938.721103, 104.181, -114.5615
4939.087314, 104.164, -114.6072
4939.453525, 104.143, -114.6288
4939.819736, 104.123, -114.6089
4940.185947, 104.111, -114.5642
4940.552158, 104.107, -114.5305
4940.918369, 104.107, -114.5325
4941.284580, 104.104, -114.5650
4941.650791, 104.095, -114.5968
4942.017002, 104.079, -114.5924
4942.383213, 104.063, -114.5343
4942.749424, 104.049, -114.4330
4943.115635, 104.042, -114.3184
4943.481846, 104.040, -114.2229
4943.848057, 104.040, -114.1651
4944.214268, 104.040, -114.1426
4944.580479, 104.035, -114.1351
4944.946690, 104.029, -114.1165
4945.312901, 104.023, -114.0706
4945.679112, 104.021, -114.0017
4946.045323, 104.026, -113.9336
4946.411534, 104.033, -113.8932
4946.777745, 104.039, -113.8890
4947.143956, 104.037, -113.8995
4947.510167, 104.027, -113.8837
4947.876378, 104.014, -113.8077
4948.242589, 104.006, -113.6727
4948.608800, 104.009, -113.5204
4948.975010, 104.024, -113.4116
4949.341221, 104.045, -113.3887
4949.707432, 104.064, -113.4501
4950.073643, 104.074, -113.5530
4950.439854, 104.075, -113.6398
4950.806065, 104.072, -113.6705
4951.172276, 104.074, -113.6414
4951.538487, 104.085, -113.5825
4951.904698, 104.104, -113.5359
4952.270909, 104.127, -113.5315
4952.637120, 104.147, -113.5714
4953.003331, 104.161, -113.6313
4953.369542, 104.168, -113.6758
4953.735753, 104.170, -113.6801
4954.101964, 104.175, -113.6476
4954.468175, 104.186, -113.6107
4954.834386, 104.202, -113.6120
4955.200597, 104.216, -113.6748
4955.566808, 104.224, -113.7829
4955.933019, 104.221, -113.8869
4956.299230, 104.213, -113.9356
4956.665441, 104.209, -113.9132
4957.031652, 104.217, -113.8563
4957.397863, 104.240, -113.8335
4957.764074, 104.271, -113.8988
4958.130285, 104.297, -114.0532
4958.496496, 104.311, -114.2435
4958.862707, 104.314, -114.3976
4959.228918, 104.313, -114.4720
4959.595129, 104.319, -114.4799
4959.961340, 104.336, -114.4793
4960.327550, 104.361, -114.5311
4960.693761, 104.385, -114.6588
4961.059972, 104.400, -114.8374
4961.426183, 104.405, -115.0166
4961.792394, 104.404, -115.1568
4962.158605, 104.404, -115.2539
4962.524816, 104.409, -115.3370
4962.891027, 104.419, -115.4431
4963.257238, 104.430, -115.5898
4963.623449, 104.436, -115.7635
4963.989660, 104.435, -115.9307
4964.355871, 104.430, -116.0608
4964.722082, 104.426, -116.1454
4965.088293, 104.426, -116.2029
4965.454504, 104.432, -116.2651
4965.820715, 104.441, -116.3577
4966.186926, 104.449, -116.4872
4966.553137, 104.452, -116.6405
4966.919348, 104.450, -116.7964
4967.285559, 104.445, -116.9392
4967.651770, 104.440, -117.0662
4968.017981, 104.437, -117.1853
4968.384192, 104.436, -117.3073
4968.750403, 104.435, -117.4385
4969.116614, 104.434, -117.5794
4969.482825, 104.432, -117.7272
4969.849036, 104.428, -117.8790
4970.215247, 104.422, -118.0321
4970.581458, 104.413, -118.1827
4970.947669, 104.402, -118.3261
4971.313879, 104.390, -118.4600
4971.680090, 104.379, -118.5880
4972.046301, 104.368, -118.7187
4972.412512, 104.358, -118.8590
4972.778723, 104.348, -119.0070
4973.144934, 104.336, -119.1514
4973.511145, 104.324, -119.2797
4973.877356, 104.314, -119.3894
4974.243567, 104.308, -119.4928
4974.609778, 104.304, -119.6082
4974.975989, 104.299, -119.7446
4975.342200, 104.289, -119.8925
4975.708411, 104.273, -120.0294
4976.074622, 104.254, -120.1371
4976.440833, 104.234, -120.2165
4976.807044, 104.216, -120.2865
4977.173255, 104.199, -120.3683
4977.539466, 104.182, -120.4673
4977.905677, 104.162, -120.5707
4978.271888, 104.142, -120.6618
4978.638099, 104.123, -120.7386
4979.004310, 104.108, -120.8180
4979.370521, 104.095, -120.9199
4979.736732, 104.078, -121.0444
4980.102943, 104.055, -121.1646
4980.469154, 104.026, -121.2423
4980.835365, 103.996, -121.2580
4981.201576, 103.972, -121.2292
4981.567787, 103.956, -121.2020
4981.933998, 103.945, -121.2192
4982.300209, 103.932, -121.2912
4982.666419, 103.912, -121.3914
4983.032630, 103.884, -121.4783
4983.398841, 103.855, -121.5255
4983.765052, 103.828, -121.5359
4984.131263, 103.805, -121.5326
4984.497474, 103.786, -121.5362
4984.863685, 103.767, -121.5481
4985.229896, 103.747, -121.5537
4985.596107, 103.725, -121.5377
4985.962318, 103.705, -121.4991
4986.328529, 103.688, -121.4537
4986.694740, 103.673, -121.4230
4987.060951, 103.659, -121.4201
4987.427162, 103.642, -121.4411
4987.793373, 103.620, -121.4670
4988.159584, 103.593, -121.4730
4988.525795, 103.566, -121.4401
4988.892006, 103.543, -121.3652
4989.258217, 103.526, -121.2651
4989.624428, 103.517, -121.1702
4989.990639, 103.514, -121.1098
4990.356850, 103.510, -121.0949
4990.723061, 103.501, -121.1095
4991.089272, 103.482, -121.1175
4991.455483, 103.457, -121.0813
4991.821694, 103.431, -120.9824
4992.187905, 103.409, -120.8311
4992.554116, 103.395, -120.6599
4992.920327, 103.389, -120.5067
4993.286538, 103.387, -120.3983
4993.652748, 103.384, -120.3420
4994.018959, 103.376, -120.3263
4994.385170, 103.361, -120.3258
4994.751381, 103.340, -120.3089
4995.117592, 103.316, -120.2488
4995.483803, 103.296, -120.1382
4995.850014, 103.284, -119.9979
4996.216225, 103.283, -119.8687
4996.582436, 103.288, -119.7874
4996.948647, 103.293, -119.7584
4997.314858, 103.290, -119.7454
4997.681069, 103.279, -119.6929
4998.047280, 103.268, -119.5647
4998.413491, 103.263, -119.3742
4998.779702, 103.270, -119.1796
4999.145913, 103.285, -119.0446
4999.512124, 103.297, -118.9932
4999.878335, 103.300, -118.9943
5000.244546, 103.291, -118.9869
5000.610757, 103.277, -118.9251
5000.976968, 103.267, -118.8094
5001.343179, 103.268, -118.6814
5001.709390, 103.278, -118.5877
5002.075601, 103.290, -118.5451
5002.441812, 103.300, -118.5319
5002.808023, 103.305, -118.5117
5003.174234, 103.310, -118.4637
5003.540445, 103.317, -118.3966
5003.906656, 103.327, -118.3358
5004.272867, 103.336, -118.2990
5004.639078, 103.341, -118.2807
5005.005288, 103.341, -118.2578
5005.371499, 103.339, -118.2089
5005.737710, 103.338, -118.1310
5006.103921, 103.342, -118.0419
5006.470132, 103.352, -117.9688
5006.836343, 103.366, -117.9321
5007.202554, 103.379, -117.9363
5007.568765, 103.388, -117.9683
5007.934976, 103.392, -118.0034
5008.301187, 103.392, -118.0153
5008.667398, 103.391, -117.9872
5009.033609, 103.394, -117.9226
5009.399820, 103.404, -117.8470
5009.766031, 103.422, -117.7973
5010.132242, 103.443, -117.8006
5010.498453, 103.462, -117.8563
5010.864664, 103.473, -117.9349
5011.230875, 103.477, -117.9956
5011.597086, 103.479, -118.0124
5011.963297, 103.482, -117.9902
5012.329508, 103.492, -117.9594
5012.695719, 103.505, -117.9536
5013.061930, 103.518, -117.9871
5013.428141, 103.528, -118.0500
5013.794352, 103.532, -118.1203
5014.160563, 103.532, -118.1815
5014.526774, 103.532, -118.2298
5014.892985, 103.530, -118.2685
5015.259196, 103.530, -118.2985
5015.625407, 103.530, -118.3165
5015.991618, 103.533, -118.3252
5016.357828, 103.542, -118.3416
5016.724039, 103.555, -118.3940
5017.090250, 103.569, -118.5018
5017.456461, 103.576, -118.6556
5017.822672, 103.574, -118.8138
5018.188883, 103.563, -118.9236
5018.555094, 103.552, -118.9548
5018.921305, 103.548, -118.9213
5019.287516, 103.556, -118.8742
5019.653727, 103.571, -118.8683
5020.019938, 103.587, -118.9268
5020.386149, 103.594, -119.0301
5020.752360, 103.591, -119.1345
5021.118571, 103.580, -119.2037
5021.484782, 103.569, -119.2302
5021.850993, 103.561, -119.2336
5022.217204, 103.557, -119.2399
5022.583415, 103.557, -119.2634
5022.949626, 103.559, -119.3033
5023.315837, 103.563, -119.3546
5023.682048, 103.569, -119.4190
5024.048259, 103.576, -119.5037
5024.414470, 103.579, -119.6088
5024.780681, 103.577, -119.7186
5025.146892, 103.569, -119.8060
5025.513103, 103.557, -119.8501
5025.879314, 103.546, -119.8538
5026.245525, 103.541, -119.8451
5026.611736, 103.541, -119.8603
5026.977947, 103.543, -119.9203
5027.344157, 103.542, -120.0182
5027.710368, 103.536, -120.1259
5028.076579, 103.526, -120.2118
5028.442790, 103.514, -120.2588
5028.809001, 103.505, -120.2691
5029.175212, 103.498, -120.2569
5029.541423, 103.493, -120.2377
5029.907634, 103.490, -120.2218
5030.273845, 103.485, -120.2139
5030.640056, 103.479, -120.2164
5031.006267, 103.472, -120.2316
5031.372478, 103.462, -120.2596
5031.738689, 103.450, -120.2964
5032.104900, 103.437, -120.3335
5032.471111, 103.423, -120.3612
5032.837322, 103.410, -120.3727
5033.203533, 103.401, -120.3680
5033.569744, 103.395, -120.3546
5033.935955, 103.394, -120.3448
5034.302166, 103.394, -120.3502
5034.668377, 103.393, -120.3760
5035.034588, 103.388, -120.4158
5035.400799, 103.378, -120.4533
5035.767010, 103.362, -120.4670
5036.133221, 103.344, -120.4411
5036.499432, 103.329, -120.3751
5036.865643, 103.320, -120.2878
5037.231854, 103.319, -120.2113
5037.598065, 103.323, -120.1762
5037.964276, 103.329, -120.1951
5038.330487, 103.329, -120.2536
5038.696697, 103.322, -120.3150
5039.062908, 103.308, -120.3393
5039.429119, 103.294, -120.3054
5039.795330, 103.284, -120.2240
5040.161541, 103.282, -120.1320
5040.527752, 103.285, -120.0688
5040.893963, 103.288, -120.0509
5041.260174, 103.287, -120.0630
5041.626385, 103.279, -120.0714
5041.992596, 103.269, -120.0497
5042.358807, 103.260, -119.9966
5042.725018, 103.256, -119.9341
5043.091229, 103.255, -119.8867
5043.457440, 103.255, -119.8610
5043.823651, 103.252, -119.8410
5044.189862, 103.248, -119.8046
5044.556073, 103.244, -119.7449
5044.922284, 103.245, -119.6781
5045.288495, 103.249, -119.6321
5045.654706, 103.253, -119.6239
5046.020917, 103.254, -119.6447
5046.387128, 103.248, -119.6649
5046.753339, 103.239, -119.6542
5047.119550, 103.232, -119.6014
5047.485761, 103.232, -119.5219
5047.851972, 103.241, -119.4465
5048.218183, 103.255, -119.4028
5048.584394, 103.269, -119.3988
5048.950605, 103.279, -119.4202
5049.316816, 103.283, -119.4385
5049.683026, 103.280, -119.4269
5050.049237, 103.276, -119.3737
5050.415448, 103.274, -119.2886
5050.781659, 103.276, -119.1978
5051.147870, 103.283, -119.1303
5051.514081, 103.290, -119.1021
5051.880292, 103.295, -119.1079
5052.246503, 103.297, -119.1266
5052.612714, 103.295, -119.1340
5052.978925, 103.294, -119.1179
5053.345136, 103.296, -119.0822
5053.711347, 103.302, -119.0407
5054.077558, 103.310, -119.0059
5054.443769, 103.318, -118.9809
5054.809980, 103.326, -118.9610
5055.176191, 103.332, -118.9409
5055.542402, 103.339, -118.9207
5055.908613, 103.347, -118.9063
5056.274824, 103.357, -118.9051
5056.641035, 103.366, -118.9216
5057.007246, 103.376, -118.9549
5057.373457, 103.384, -119.0005
5057.739668, 103.391, -119.0520
5058.105879, 103.397, -119.1030
5058.472090, 103.401, -119.1474
5058.838301, 103.403, -119.1796
5059.204512, 103.405, -119.1954
5059.570723, 103.407, -119.1929
5059.936934, 103.411, -119.1732
5060.303145, 103.417, -119.1421
5060.669356, 103.428, -119.1112
5061.035566, 103.442, -119.0961
5061.401777, 103.458, -119.1108
5061.767988, 103.473, -119.1586
5062.134199, 103.483, -119.2269
5062.500410, 103.487, -119.2898
5062.866621, 103.487, -119.3213
5063.232832, 103.488, -119.3118
5063.599043, 103.494, -119.2759
5063.965254, 103.507, -119.2459
5064.331465, 103.525, -119.2521
5064.697676, 103.542, -119.3048
5065.063887, 103.555, -119.3895
5065.430098, 103.562, -119.4786
5065.796309, 103.564, -119.5496
5066.162520, 103.564, -119.5973
5066.528731, 103.565, -119.6313
5066.894942, 103.566, -119.6630
5067.261153, 103.568, -119.6950
5067.627364, 103.570, -119.7209
5067.993575, 103.576, -119.7369
5068.359786, 103.589, -119.7539
5068.725997, 103.609, -119.7972
5069.092208, 103.634, -119.8920
5069.458419, 103.657, -120.0427
5069.824630, 103.672, -120.2218
5070.190841, 103.677, -120.3792
5070.557052, 103.673, -120.4680
5070.923263, 103.669, -120.4724
5071.289474, 103.671, -120.4200
5071.655685, 103.682, -120.3669
5072.021895, 103.697, -120.3642
5072.388106, 103.710, -120.4288
5072.754317, 103.716, -120.5371
5073.120528, 103.715, -120.6473
5073.486739, 103.713, -120.7312
5073.852950, 103.715, -120.7933
5074.219161, 103.724, -120.8624
5074.585372, 103.737, -120.9620
5074.951583, 103.747, -121.0850
5075.317794, 103.753, -121.1952
5075.684005, 103.755, -121.2556
5076.050216, 103.760, -121.2627
5076.416427, 103.773, -121.2569
5076.782638, 103.792, -121.2968
5077.148849, 103.808, -121.4140
5077.515060, 103.813, -121.5852
5077.881271, 103.804, -121.7441
5078.247482, 103.787, -121.8272
5078.613693, 103.774, -121.8209
5078.979904, 103.776, -121.7750
5079.346115, 103.793, -121.7683
5079.712326, 103.816, -121.8515
5080.078537, 103.833, -122.0124
5080.444748, 103.838, -122.1887
5080.810959, 103.834, -122.3157
5081.177170, 103.831, -122.3725
5081.543381, 103.835, -122.3929
5081.909592, 103.848, -122.4351
5082.275803, 103.863, -122.5354
5082.642014, 103.873, -122.6848
5083.008225, 103.876, -122.8421
5083.374435, 103.875, -122.9706
5083.740646, 103.876, -123.0655
5084.106857, 103.882, -123.1524
5084.473068, 103.893, -123.2618
5084.839279, 103.904, -123.4025
5085.205490, 103.912, -123.5566
5085.571701, 103.915, -123.6969
5085.937912, 103.917, -123.8083
5086.304123, 103.920, -123.8962
5086.670334, 103.925, -123.9771
5087.036545, 103.930, -124.0641
5087.402756, 103.934, -124.1615
5087.768967, 103.937, -124.2701
5088.135178, 103.939, -124.3945
5088.501389, 103.941, -124.5421
5088.867600, 103.940, -124.7123
5089.233811, 103.936, -124.8899
5089.600022, 103.930, -125.0520
5089.966233, 103.926, -125.1858
5090.332444, 103.928, -125.3024
5090.698655, 103.938, -125.4322
5091.064866, 103.951, -125.6026
5091.431077, 103.961, -125.8155
5091.797288, 103.963, -126.0429
5092.163499, 103.957, -126.2464
5092.529710, 103.947, -126.4033
5092.895921, 103.939, -126.5206
5093.262132, 103.934, -126.6262
5093.628343, 103.934, -126.7468
5093.994554, 103.935, -126.8917
5094.360765, 103.936, -127.0551
5094.726975, 103.938, -127.2290
5095.093186, 103.940, -127.4130
5095.459397, 103.941, -127.6105
5095.825608, 103.939, -127.8166
5096.191819, 103.933, -128.0128
5096.558030, 103.923, -128.1784
5096.924241, 103.914, -128.3092
5097.290452, 103.909, -128.4282
5097.656663, 103.909, -128.5733
5098.022874, 103.909, -128.7720
5098.389085, 103.905, -129.0207
5098.755296, 103.894, -129.2881
5099.121507, 103.878, -129.5381
5099.487718, 103.861, -129.7555
5099.853929, 103.847, -129.9521
5100.220140, 103.837, -130.1515
5100.586351, 103.826, -130.3649
5100.952562, 103.812, -130.5812
5101.318773, 103.794, -130.7786
5101.684984, 103.776, -130.9472
5102.051195, 103.760, -131.1014
5102.417406, 103.748, -131.2713
5102.783617, 103.738, -131.4788
5103.149828, 103.724, -131.7203
5103.516039, 103.706, -131.9695
5103.882250, 103.685, -132.1984
5104.248461, 103.666, -132.3982
5104.614672, 103.650, -132.5838
5104.980883, 103.638, -132.7779
5105.347094, 103.625, -132.9902
5105.713304, 103.607, -133.2080
5106.079515, 103.583, -133.4076
5106.445726, 103.557, -133.5750
5106.811937, 103.531, -133.7193
5107.178148, 103.508, -133.8676
5107.544359, 103.484, -134.0447
5107.910570, 103.457, -134.2554
5108.276781, 103.422, -134.4813
5108.642992, 103.382, -134.6942
5109.009203, 103.339, -134.8751
5109.375414, 103.299, -135.0249
5109.741625, 103.263, -135.1606
5110.107836, 103.232, -135.3038
5110.474047, 103.205, -135.4694
5110.840258, 103.179, -135.6620
5111.206469, 103.152, -135.8767
5111.572680, 103.121, -136.1017
5111.938891, 103.085, -136.3194
5112.305102, 103.045, -136.5108
5112.671313, 103.003, -136.6628
5113.037524, 102.962, -136.7778
5113.403735, 102.924, -136.8745
5113.769946, 102.888, -136.9778
5114.136157, 102.852, -137.1012
5114.502368, 102.811, -137.2379
5114.868579, 102.766, -137.3678
5115.234790, 102.719, -137.4765
5115.601001, 102.674, -137.5699
5115.967212, 102.630, -137.6704
5116.333423, 102.587, -137.7960
5116.699634, 102.540, -137.9411
5117.065844, 102.486, -138.0774
5117.432055, 102.429, -138.1767
5117.798266, 102.374, -138.2363
5118.164477, 102.323, -138.2847
5118.530688, 102.277, -138.3589
5118.896899, 102.229, -138.4724
5119.263110, 102.175, -138.6020
5119.629321, 102.115, -138.7056
5119.995532, 102.054, -138.7569
5120.361743, 101.999, -138.7668
5120.727954, 101.950, -138.7731
5121.094165, 101.905, -138.8058
5121.460376, 101.857, -138.8605
5121.826587, 101.801, -138.9012
5122.192798, 101.740, -138.8905
5122.559009, 101.679, -138.8189
5122.925220, 101.623, -138.7102
5123.291431, 101.571, -138.5987
5123.657642, 101.520, -138.5013
5124.023853, 101.466, -138.4097
5124.390064, 101.410, -138.3064
5124.756275, 101.355, -138.1874
5125.122486, 101.302, -138.0678
5125.488697, 101.249, -137.9651
5125.854908, 101.194, -137.8793
5126.221119, 101.135, -137.7883
5126.587330, 101.073, -137.6660
5126.953541, 101.013, -137.5054
5127.319752, 100.958, -137.3248
5127.685963, 100.908, -137.1513
5128.052173, 100.860, -136.9959
5128.418384, 100.809, -136.8431
5128.784595, 100.755, -136.6638
5129.150806, 100.701, -136.4399
5129.517017, 100.649, -136.1769
5129.883228, 100.600, -135.8964
5130.249439, 100.553, -135.6156
5130.615650, 100.504, -135.3339
5130.981861, 100.453, -135.0395
5131.348072, 100.403, -134.7270
5131.714283, 100.357, -134.4093
5132.080494, 100.315, -134.1109
5132.446705, 100.276, -133.8463
5132.812916, 100.235, -133.6045
5133.179127, 100.191, -133.3522
5133.545338, 100.147, -133.0563
5133.911549, 100.109, -132.7080
5134.277760, 100.079, -132.3296
5134.643971, 100.058, -131.9586
5135.010182, 100.039, -131.6199
5135.376393, 100.018, -131.3070
5135.742604, 99.991, -130.9884
5136.108815, 99.961, -130.6325
5136.475026, 99.935, -130.2336
5136.841237, 99.917, -129.8186
5137.207448, 99.908, -129.4279
5137.573659, 99.904, -129.0847
5137.939870, 99.898, -128.7755
5138.306081, 99.888, -128.4597
5138.672292, 99.876, -128.1010
5139.038503, 99.869, -127.6962
5139.404713, 99.869, -127.2773
5139.770924, 99.873, -126.8847
5140.137135, 99.877, -126.5317
5140.503346, 99.874, -126.1928
5140.869557, 99.868, -125.8261
5141.235768, 99.865, -125.4145
5141.601979, 99.873, -124.9890
5141.968190, 99.894, -124.6117
5142.334401, 99.921, -124.3278
5142.700612, 99.943, -124.1268
5143.066823, 99.954, -123.9446
5143.433034, 99.955, -123.7062
5143.799245, 99.957, -123.3778
5144.165456, 99.969, -122.9893
5144.531667, 99.994, -122.6113
5144.897878, 100.026, -122.3037
5145.264089, 100.056, -122.0772
5145.630300, 100.078, -121.8948
5145.996511, 100.091, -121.7042
5146.362722, 100.102, -121.4740
5146.728933, 100.117, -121.2086
5147.095144, 100.140, -120.9369
5147.461355, 100.170, -120.6886
5147.827566, 100.203, -120.4766
5148.193777, 100.236, -120.2949
5148.559988, 100.266, -120.1272
5148.926199, 100.293, -119.9568
5149.292410, 100.318, -119.7740
5149.658621, 100.344, -119.5795
5150.024832, 100.372, -119.3843
5150.391043, 100.404, -119.2057
5150.757253, 100.437, -119.0585
5151.123464, 100.470, -118.9476
5151.489675, 100.501, -118.8667
5151.855886, 100.529, -118.8038
5152.222097, 100.555, -118.7488
5152.588308, 100.580, -118.6961
5152.954519, 100.603, -118.6403
5153.320730, 100.626, -118.5738
5153.686941, 100.651, -118.4910
5154.053152, 100.679, -118.3984
5154.419363, 100.714, -118.3205
5154.785574, 100.753, -118.2877
5155.151785, 100.790, -118.3140
5155.517996, 100.819, -118.3797
5155.884207, 100.838, -118.4376
5156.250418, 100.851, -118.4423
5156.616629, 100.865, -118.3827
5156.982840, 100.887, -118.2930
5157.349051, 100.917, -118.2298
5157.715262, 100.950, -118.2334
5158.081473, 100.978, -118.3019
5158.447684, 100.997, -118.3988
5158.813895, 101.009, -118.4826
5159.180106, 101.019, -118.5354
5159.546317, 101.031, -118.5681
5159.912528, 101.049, -118.6030
5160.278739, 101.069, -118.6516
5160.644950, 101.089, -118.7077
5161.011161, 101.111, -118.7593
5161.377372, 101.134, -118.8039
5161.743582, 101.159, -118.8515
5162.109793, 101.184, -118.9129
5162.476004, 101.204, -118.9859
5162.842215, 101.217, -119.0540
5163.208426, 101.226, -119.1002
5163.574637, 101.234, -119.1240
5163.940848, 101.242, -119.1456
5164.307059, 101.252, -119.1923
5164.673270, 101.259, -119.2774
5165.039481, 101.262, -119.3893
5165.405692, 101.258, -119.4985
5165.771903, 101.252, -119.5781
5166.138114, 101.248, -119.6207
5166.504325, 101.249, -119.6413
5166.870536, 101.257, -119.6653
5167.236747, 101.269, -119.7116
5167.602958, 101.281, -119.7842
5167.969169, 101.290, -119.8743
5168.335380, 101.297, -119.9692
5168.701591, 101.300, -120.0591
5169.067802, 101.300, -120.1371
5169.434013, 101.298, -120.1979
5169.800224, 101.295, -120.2388
5170.166435, 101.294, -120.2642
5170.532646, 101.296, -120.2885
5170.898857, 101.301, -120.3318
5171.265068, 101.305, -120.4075
5171.631279, 101.303, -120.5099
5171.997490, 101.295, -120.6127
5172.363701, 101.280, -120.6820
5172.729912, 101.265, -120.6988
5173.096122, 101.255, -120.6741
5173.462333, 101.254, -120.6465
5173.828544, 101.260, -120.6605
5174.194755, 101.268, -120.7395
5174.560966, 101.271, -120.8730
